0 0
0.013746000000000001 0
0.013846 1.22
0.013946 0
0.029866 0
0.029966 14.1
0.030066 0
0.043699999999999996 0
0.0438 0.001951
0.0439 0
0.06307 0
0.06317 2.9e-05
0.06327 0
0.09938999999999999 0
0.09949 2e-05
0.09959 0
0.11341 0
0.11351 0.0161
0.11361 0
0.118737 0
0.118837 0.061
0.118937 0
0.132587 0
0.132687 0.202
0.132787 0
0.16256 0
0.16266 6.22
0.16276 0
0.18373000000000003 0
0.18383000000000002 0.001
0.18393 0
0.27508 0
0.27518 0.00037
0.27527999999999997 0
0.304749 0
0.304849 4.29
0.30494899999999997 0
0.41834 0
0.41844 0.0037
0.41853999999999997 0
0.423622 0
0.423722 3.1
0.423822 0
0.437475 0
0.437575 1.929
0.437675 0
0.46740000000000004 0
0.4675 0.000488
0.4676 0
0.537161 0
0.537261 24.39
0.537361 0
0.55098 0
0.55108 0.00312
0.55118 0
0.69979 0
0.69989 0.00083
0.69999 0
0.005084999999999999 0
0.0051849999999999995 13.4
0.005285 0
0.032934 0
0.033034 0.548
0.033134000000000004 0
0.033342 0
0.033442 1.006
0.033542 0
0.037808 0
0.037908000000000004 0.3
0.03800800000000001 0
0.038173 0
0.038273 0.375
0.038373000000000004 0
0.038625 0
0.038725 0.0758
0.038825000000000005 0
