0 0
0.4007 0
0.4008 0.032
0.4009 0
0.4116 0
0.4117 0.08
0.4118 0
0.4133 0
0.4134 0.19
0.4135 0
0.52815 0
0.52825 2.92
0.52835 0
0.5554 0
0.5555 0.14800000000000002
0.5556 0
0.60215 0
0.60225 53.0
0.6023499999999999 0
0.6274 0
0.6275 0.153
0.6275999999999999 0
0.6434 0
0.6435 0.037000000000000005
0.6436 0
0.672 0
0.6721 1.15
0.6722 0
0.6933 0
0.6934 0.11
0.6935 0
0.6954 0
0.6955 0.29
0.6956 0
0.7261000000000001 0
0.7262000000000001 0.07
0.7263000000000001 0
0.7288 0
0.7289 0.09
0.729 0
0.7358 0
0.7359 0.58
0.736 0
0.7406999999999999 0
0.7407999999999999 0.057999999999999996
0.7408999999999999 0
0.7584 0
0.7585 0.037000000000000005
0.7585999999999999 0
0.7602 0
0.7603 0.037000000000000005
0.7604 0
0.7709 0
0.771 0.042
0.7711 0
0.7945 0
0.7946 0.085
0.7947 0
0.7945 0
0.7946 0.085
0.7947 0
0.7988 0
0.7988999999999999 0.11599999999999999
0.7989999999999999 0
0.8097 0
0.8098 0.05
0.8099 0
0.8208 0
0.8209 0.249
0.821 0
0.8268 0
0.8269 0.026000000000000002
0.827 0
0.8622 0
0.8623 0.04
0.8623999999999999 0
0.8622 0
0.8623 0.04
0.8623999999999999 0
0.8622 0
0.8623 0.04
0.8623999999999999 0
0.8731000000000001 0
0.8732000000000001 0.07
0.8733000000000001 0
